game_id,date,home_team,visitor_team,home_win,actual_window,home_win_rate,visitor_win_rate,home_avg_points,visitor_avg_points,home_avg_points_allowed,visitor_avg_points_allowed,home_net_rating,visitor_net_rating,home_rest_days,home_back_to_back,visitor_rest_days,visitor_back_to_back,home_games_last_week,visitor_games_last_week,home_streak,visitor_streak,h2h_home_win_rate,home_team_home_win_rate,home_team_home_avg_score,home_team_home_avg_allowed,visitor_team_away_win_rate,visitor_team_away_avg_score,visitor_team_away_avg_allowed,home_momentum,visitor_momentum,month,day_of_week,is_weekend,days_into_season,season_phase,win_rate_diff,net_rating_diff,points_diff,rest_advantage,momentum_diff,streak_diff,home_score_volatility,visitor_score_volatility,home_off_vs_visitor_def,visitor_off_vs_home_def,home_player_min_avg,home_player_points_avg,home_player_rebounds_avg,home_player_assists_avg,home_player_steals_avg,home_player_blocks_avg,home_player_turnovers_avg,home_player_plus_minus_avg,home_player_fgp_avg,home_player_tpp_avg,home_player_ftp_avg,home_top1_points,home_top1_rebounds,home_top1_assists,home_top1_plus_minus,home_top2_points,home_top2_rebounds,home_top2_assists,home_top2_plus_minus,home_top3_points,home_top3_rebounds,home_top3_assists,home_top3_plus_minus,home_top4_points,home_top4_rebounds,home_top4_assists,home_top4_plus_minus,home_top5_points,home_top5_rebounds,home_top5_assists,home_top5_plus_minus,home_player_consistency,home_player_depth,home_player_offensive_rating,home_player_defensive_rating,visitor_player_min_avg,visitor_player_points_avg,visitor_player_rebounds_avg,visitor_player_assists_avg,visitor_player_steals_avg,visitor_player_blocks_avg,visitor_player_turnovers_avg,visitor_player_plus_minus_avg,visitor_player_fgp_avg,visitor_player_tpp_avg,visitor_player_ftp_avg,visitor_top1_points,visitor_top1_rebounds,visitor_top1_assists,visitor_top1_plus_minus,visitor_top2_points,visitor_top2_rebounds,visitor_top2_assists,visitor_top2_plus_minus,visitor_top3_points,visitor_top3_rebounds,visitor_top3_assists,visitor_top3_plus_minus,visitor_top4_points,visitor_top4_rebounds,visitor_top4_assists,visitor_top4_plus_minus,visitor_top5_points,visitor_top5_rebounds,visitor_top5_assists,visitor_top5_plus_minus,visitor_player_consistency,visitor_player_depth,visitor_player_offensive_rating,visitor_player_defensive_rating,player_player_min_avg_diff,player_player_points_avg_diff,player_player_rebounds_avg_diff,player_player_assists_avg_diff,player_player_steals_avg_diff,player_player_blocks_avg_diff,player_player_turnovers_avg_diff,player_player_plus_minus_avg_diff,player_player_fgp_avg_diff,player_player_tpp_avg_diff,player_player_ftp_avg_diff,player_top1_points_diff,player_top1_rebounds_diff,player_top1_assists_diff,player_top1_plus_minus_diff,player_top2_points_diff,player_top2_rebounds_diff,player_top2_assists_diff,player_top2_plus_minus_diff,player_top3_points_diff,player_top3_rebounds_diff,player_top3_assists_diff,player_top3_plus_minus_diff,player_top4_points_diff,player_top4_rebounds_diff,player_top4_assists_diff,player_top4_plus_minus_diff,player_top5_points_diff,player_top5_rebounds_diff,player_top5_assists_diff,player_top5_plus_minus_diff,player_player_consistency_diff,player_player_depth_diff,player_player_offensive_rating_diff,player_player_defensive_rating_diff
12649,2023-11-07 01:00:00+00:00,MIN,BOS,1,10,0.6,1.0,113.1918283112972,129.86643663071197,98.82714553413366,109.09438908081623,14.364682777163537,20.772047549895746,2,0,2,0,2,2,2,5,0.5,1.0,113.0,91.33333333333333,1.0,119.33333333333333,108.33333333333333,0.3333333333333333,1.0,11,1,0,37,0,-0.4,-6.407364772732208,-16.674608319414773,0,-0.6666666666666667,-3,8.780526873860195,14.95861910346878,4.097439230480973,31.03929109657831,26.62097705262457,13.035738408677332,5.446163864588516,2.64744873881263,0.895403418021428,0.7052764420325556,1.3969238388245504,6.333123667261017,46.1926874364221,28.685615958027263,49.37370785415349,26.566926301400063,5.9523784494070355,4.5185755548383275,11.202248314295137,19.114459165959445,8.804924930362647,2.5332555563180073,10.207428126655081,11.215563695628457,12.201154754516882,1.0,4.044826030030972,10.84415736436917,3.13476453771028,4.769674089876684,10.420133504021084,9.001771581147532,3.5456450946349167,4.421166857540498,4.5408503224239976,0.15916952017755726,6,7.345282267556258,2.502897800695692,27.252795043096235,15.605414781010614,5.879722101127986,2.816970350537359,0.6531722654399496,0.7360483857456401,1.5481712130792562,12.406462887948189,50.06665118080456,37.14858653327422,54.42151079865855,30.357465812881436,9.712003808178608,3.2062830890214213,20.10215599240802,14.383675829578298,7.161825439786743,5.536911534558054,14.687480587072821,22.872934700741244,5.964433289433447,2.5843600356368692,14.482941736784554,19.013212825429058,7.078558159693398,1.4626181276089822,12.880379680955302,15.579038605498113,3.7793794208805696,4.422383379519829,19.619902081826943,0.263173705452447,5,9.221593758994981,2.0043556958315514,-0.6318179904716636,-2.569676372333282,-0.43355823653947034,-0.16952161172472913,0.24223115258147843,-0.03077194371308456,-0.1512473742547058,-6.073339220687172,-3.873963744382465,-8.462970575246956,-5.047802944505065,-3.7905395114813736,-3.7596253587715722,1.3122924658169062,-8.899907678112882,4.730783336381148,1.6430994905759038,-3.0036559782400465,-4.48005246041774,-11.657371005112786,6.236721465083435,-1.5843600356368692,-10.438115706753582,-8.169055461059887,-3.9437936219831182,3.307055962267702,-2.460246176934218,-6.577267024350581,-0.23373432624565282,-0.0012165219793311977,-15.079051759402946,-0.10400418527488975,1,-1.876311491438723,0.4985421048641405
12654,2023-11-09 00:00:00+00:00,PHI,BOS,1,5,1.0,0.8,124.42065479637526,122.7487423413944,108.47835818365601,111.38952536014801,15.942296612719247,11.35921698124639,2,0,1,1,3,2,5,-1,0.5,1.0,124.5,106.25,0.75,116.75,109.75,1.0,0.3333333333333333,11,3,0,39,0,0.19999999999999996,4.583079631472856,1.6719124549808555,1,0.6666666666666667,6,14.401664303146626,15.587087600217604,13.031129436227246,14.270384157738391,27.147140631786787,15.706064604826798,5.055117048082707,3.4008178649506298,0.9386749289706295,0.7114447337709933,1.5509393728007173,7.8958938722548275,48.72730864871008,30.70000252595576,60.0516191502077,24.65824740998119,4.161837303186341,7.6128524236381185,12.074664367072128,19.596320537357904,6.1723344714283535,2.828633780660791,9.70209072233964,33.29471937209204,11.159637961294191,6.010805080543838,11.61952357543145,17.261824616064793,4.191213606951182,0.4937122710233913,4.301413660547724,8.593361820735815,3.1650463528165482,4.759474150652157,5.637048970814243,-0.17416403278720227,5,9.353551509035077,2.524769639082887,28.21185193815465,15.317121057637442,5.803831127621171,2.7519112478484997,0.8470078376727995,0.6203559108529862,1.700258170404445,8.827188536762005,46.66647742089908,33.698879825298654,54.04575954929344,30.73325936728052,8.633949741904486,2.930298934055315,16.189372904739734,13.838317310067778,8.03995709250865,5.6428610251649625,6.980159687546111,23.588372463231874,6.20135943564892,2.9082427152970425,7.508783686593919,19.23897875631539,6.603007169654855,1.3567762450673457,8.331969911649164,15.579038605498113,3.7793794208805696,4.42238337951983,19.619902081826943,0.13240688641776333,6,8.523916463818404,2.084598411849349,-1.0647113063678617,0.3889435471893563,-0.7487140795384644,0.64890661710213,0.09166709129783002,0.09108882291800702,-0.1493187976037278,-0.9312946645071776,2.0608312278110006,-2.998877299342894,6.005859600914256,-6.075011957299331,-4.472112438718145,4.682553489582803,-4.114708537667607,5.758003227290127,-1.8676226210802973,-2.8142272445041714,2.7219310347935295,9.706346908860166,4.958278525645271,3.1025623652467953,4.11073988883753,-1.9771541402505974,-2.4117935627036733,-0.8630639740439544,-4.03055625110144,-6.985676784762298,-0.6143330680640213,0.33709077113232766,-13.9828531110127,-0.3065709192049656,-1,0.8296350452166728,0.4401712272335381
12662,2023-11-09 01:00:00+00:00,OKC,CLE,1,5,0.4,0.4,121.68522964973234,107.22488322297208,121.90455966290554,108.52702345145424,-0.21933001317320588,-1.302140228482159,2,0,3,0,2,2,1,1,1.0,0.4,118.0,121.6,0.6666666666666666,108.33333333333333,107.66666666666667,-0.3333333333333333,0.3333333333333333,11,3,0,39,0,0.0,1.0828102153089532,14.460346426760253,-1,-0.6666666666666666,0,14.168662794400005,10.56952839102686,13.158206198278094,-14.67967643993346,26.398120245730816,13.86174009450548,4.702523320780256,2.874343551346874,0.8087973632442197,0.6470112619964409,1.6867119009546403,0.9737056518375854,49.38110748626696,35.59756036483246,57.51107699089733,25.632304948769995,7.039291691894043,6.4178852326131395,6.131741790950178,17.3867032090579,4.53308190818171,4.40223100628497,0.35485799916081384,17.369397439500847,8.323756701783882,2.8266732590087917,0.6978661737992995,15.892021812903444,4.723862330122724,1.0272396975142835,0.04756828348738673,12.766330895670961,6.096540787654067,4.180986835671936,0.7544113487266098,0.1364965301518396,6,8.282252551208153,2.068261300004001,28.989238648452076,13.912505580112214,5.260381140653226,3.156413331825059,0.9608442770264313,0.7012511626418321,1.7145261016270161,-0.42805127893945966,42.55870523151306,23.98740440465965,48.764641316472606,32.476562267820746,4.612888084041588,5.809838913004126,1.7789959328706089,13.150480051066351,5.197667382177242,3.218265956850419,1.6845030509648657,15.902214709384515,4.512190556433236,4.173963399793253,1.4250395789457655,14.59359883054027,11.760031909909907,3.5291808086735728,-0.8087146803522053,18.261827802671593,1.67375332308864,6.170461909375466,3.7929620130770365,0.12651666515979787,6,7.499188906070292,2.4669278285230187,-2.5911184027212606,-0.05076548560673366,-0.5578578198729698,-0.2820697804781851,-0.15204691378221158,-0.05423990064539119,-0.027814200672375833,1.401756930777045,6.822402254753904,11.610155960172811,8.746435674424724,-6.844257319050751,2.426403607852455,0.6080463196090138,4.352745858079569,4.236223157991548,-0.6645854739955315,1.1839650494345513,-1.329645051804052,1.467182730116333,3.811566145350646,-1.3472901407844615,-0.727173405146466,1.2984229823631743,-7.036169579787183,-2.5019411111592893,0.856282963839592,-5.495496907000632,4.4227874645654275,-1.98947507370353,-3.038550664350427,0.009979864992041731,0,0.7830636451378608,-0.39866652851901785
12658,2023-11-09 01:00:00+00:00,HOU,LAL,1,5,0.6,0.4,115.7980532948404,112.47237760195455,102.79181990742036,116.41844049886234,13.006233387420039,-3.94606289690779,2,0,2,0,2,3,3,-2,0.5,0.75,113.0,102.75,0.0,110.5,119.75,1.0,-0.3333333333333333,11,3,0,39,0,0.19999999999999996,16.95229628432783,3.325675692885852,0,1.3333333333333333,5,10.839805005019791,11.516759332796282,-0.620387204021938,9.680557694534187,26.924763247122936,13.040272188871839,4.604377804219715,3.3391415086091527,0.7493215666796091,0.292006723701386,1.5020401392889002,5.340403319167043,48.18442003900279,36.48382235318567,51.73637510252817,16.57415854214555,3.806906106106641,8.233774519516588,9.058328573191316,16.44157724619631,5.005105990278129,2.0957055150943558,11.048081807075132,18.37741868013999,3.6678023919241154,2.6516378782902654,6.139869819015239,17.952337762954272,8.389031611094595,7.268322899556466,11.357165146885233,14.714534800332356,7.138892268630116,1.5558100267960242,2.8507109410949703,0.2547297872489457,5,7.952950280019847,1.33163651111754,30.042914526872433,14.52040176351048,5.406680745188676,3.3403609829022463,0.9289070719095147,0.9365323085255552,1.8916059669932879,-1.4075881852788183,46.440993134874276,23.904443239244785,57.21057661620257,23.347168314499907,11.81878240462699,3.3280901964829734,-6.559396684950743,25.88611903373066,8.221897564140138,5.63339291123925,7.432798178133457,17.371520371801637,3.28002767777222,6.303695791888804,-2.101020567292434,14.86757593219428,5.0336098264044455,4.331630879995526,-5.521345465300816,9.821836136623215,1.8580868854941326,1.3005296967475977,-3.90254398798176,0.2882516881506719,7,8.41359927759919,2.785075777373496,-3.1181512797494975,-1.4801295746386405,-0.8023029409689606,-0.0012194742930935476,-0.17958550522990557,-0.6445255848241693,-0.38956582770438763,6.747991504445862,1.743426904128512,12.579379113940888,-5.4742015136744016,-6.7730097723543565,-8.011876298520349,4.905684323033615,15.617725258142059,-9.444541787534352,-3.2167915738620083,-3.5376873961448942,3.6152836289416745,1.0058983083383524,0.38777471415189524,-3.6520579135985383,8.240890386307672,3.0847618307599927,3.355421784690149,2.9366920195609403,16.878510612186048,4.89269866370914,5.280805383135983,0.25528033004842654,6.75325492907673,-0.03352190090172624,-2,-0.46064899757934263,-1.4534392662559563
12661,2023-11-09 01:00:00+00:00,MIN,NOP,1,10,0.6666666666666666,0.5714285714285714,113.28126677534954,111.13106280142866,102.02478745944538,119.68973923501896,11.256479315904159,-8.558676433590307,2,0,1,1,2,3,3,-2,0.5,1.0,113.25,95.75,0.6666666666666666,112.33333333333333,114.66666666666667,1.0,-0.3333333333333333,11,3,0,39,0,0.09523809523809523,19.815155749494465,2.150203973920881,1,1.3333333333333333,5,7.36123413860993,8.362662370211053,-6.408472459669426,9.106275341983277,27.5835317204484,13.180445508392815,5.541426971509814,2.74287074144889,0.8567445356723544,0.6691003256827858,1.6876245800578118,5.739007535098657,47.33679455560208,28.57176343746646,44.48631385209101,29.06608658682476,6.618559298497431,5.06099114561594,12.688171653105833,11.824214773424991,12.157184253935354,1.0,8.406835721317607,16.466354550778618,9.066156881706103,2.635281416366082,6.883230153345336,10.222451835487638,2.8867158903634924,4.382840302204477,4.2077648241607415,11.11263958467615,3.2828217715971264,1.437823499114202,3.6029836837202107,0.1531551352725129,6,7.610635782545434,2.2078774326813746,27.056671786947966,13.313596801414297,4.696357082861518,2.803969616842502,0.8573975652664634,0.5613639974860738,1.446354276177459,-3.8315211784927743,46.23687972564314,28.97787570522536,50.9233491469117,21.754497260043742,4.798644312192191,5.621123779521971,-4.804851496761164,20.5601027017001,5.327358889497067,4.192973580866119,-11.915399506823839,21.732897123848236,7.215283250422013,5.067428769022187,-6.483133841319168,9.804808285728189,3.6280336141611262,1.6954118017135997,-7.770659663644462,13.979122736335597,4.306624925340026,1.7289339323826662,-2.449774496852007,0.34616115483807497,7,7.557776548648251,2.114345987416345,0.5268599335004325,-0.13315129302148243,0.8450698886482959,-0.061098875393611696,-0.0006530295941089559,0.10773632819671197,0.24127030388035275,9.57052871359143,1.0999148299589407,-0.4061122677589033,-6.437035294820689,7.311589326781018,1.81991498630524,-0.5601326339060311,17.493023149866996,-8.735887928275108,6.829825364438286,-3.192973580866119,20.322235228141444,-5.266542573069618,1.8508736312840899,-2.432147352656105,13.366363994664503,0.4176435497594486,-0.7413177237976338,2.687428500490878,11.978424487805203,-2.8664831516594464,-1.0238031537428998,-0.2911104332684642,6.0527581805722175,-0.19300601956556207,-1,0.05285923389718317,0.09353144526502977
12671,2023-11-11 01:00:00+00:00,HOU,NOP,1,5,0.8,0.4,119.54645448066827,110.14767642757958,98.0588477264491,122.42964432036379,21.487606754219172,-12.281967892784209,2,0,2,0,3,3,4,-3,0.5,0.8,116.0,101.0,0.5,109.5,116.5,1.0,-1.0,11,5,1,41,0,0.4,33.76957464700338,9.39877805308869,0,2.0,7,10.823781965605557,8.333076270467979,-2.8831898396955182,12.088828701130481,25.698925400034046,12.602647534143307,4.542042478365768,3.1817598871885613,0.6734763791940522,0.2641641208786825,1.3773988004564381,7.560815063273071,48.8419010642503,35.372596069533905,49.170034664163765,15.08323641211395,3.844915339472653,8.581444117508987,12.786869103848943,14.189379774503577,4.8072576411057995,1.8800232592553998,12.41652011244297,20.271559046753445,4.323723063227016,2.720210617246252,9.655516234905093,18.158563022871714,8.115610087532488,6.6249755347074775,12.6647624771424,14.180196895463258,6.914708991032451,1.2495592946297842,6.02958979717161,0.2551789687450434,6,7.746252583696734,1.1865815999172504,26.725469380519353,12.981846007159954,4.470092651005066,2.7569886666253773,0.8471027087943684,0.49176435540778324,1.4932795565088108,-5.343545404140656,44.89328894171955,27.809813701130274,50.53317411287908,21.754497260043742,4.798644312192191,5.621123779521971,-4.804851496761163,21.455094639294778,4.721827019979145,4.663125430150898,-15.059568960891777,21.73289712384824,7.215283250422014,5.067428769022188,-6.4831338413191695,9.804808285728187,3.628033614161126,1.6954118017135995,-7.7706596636444605,13.982645356194059,3.7486982346715085,1.6059409392876212,-5.242293380389887,0.2872554085845562,7,7.206471971276088,1.9310943501498978,-1.0265439804853074,-0.3791984730166469,0.07194982736070177,0.42477122056318395,-0.1736263296003162,-0.22760023452910072,-0.11588075605237269,12.904360467413728,3.948612122530754,7.5627823684036315,-1.363139448715316,-6.671260847929792,-0.9537289727195377,2.9603203379870155,17.591720600610106,-7.265714864791201,0.08543062112665467,-2.783102170895498,27.476089073334748,-1.4613380770947941,-2.8915601871949983,-2.3472181517759356,16.138650076224263,8.353754737143527,4.487576473371362,4.929563732993878,20.435422140786862,0.19755153926919888,3.1660107563609423,-0.35638164465783695,11.271883177561497,-0.032076439839512805,-1,0.5397806124206461,-0.7445127502326474
12684,2023-11-12 23:00:00+00:00,PHI,IND,1,5,1.0,0.8,118.2038671983466,132.37357331508883,107.80782156092585,119.08882832458494,10.396045637420755,13.284744990503896,1,1,2,0,3,3,7,3,0.5,1.0,120.8,105.6,0.5,114.5,134.0,1.0,1.0,11,6,1,42,0,0.19999999999999996,-2.8886993530831404,-14.169706116742233,-1,0.0,4,14.229532514195352,10.627291939450833,-0.8849611262383377,24.56575175416299,27.578592437765675,15.584997396198403,5.473463622122142,3.2298901760963132,0.973830531130182,0.7615855889782925,1.4847791051716575,7.022018300816257,46.79902490464959,29.676293016061145,55.74195896236586,25.543360753301414,5.283048811117243,7.8009044097934055,10.473128805920242,19.953032138709276,6.389996711364981,2.7128865337206167,8.629294614071654,32.30458635116235,11.825818891862374,5.163288093637905,8.48568919678819,15.001141127903283,5.4876258516317025,0.6717038557107485,4.346562823683749,7.972435870643545,3.267122489932802,3.8258546502869426,5.923878893455998,-0.1900674367246049,4,8.908571900884038,2.7284426876311203,24.43487050769505,13.157271601983306,4.309027820394412,3.2735884508082376,0.7777380165414132,0.5399534652017574,1.3056514654317735,3.2659769702690493,50.399026248926326,35.13365302109835,49.00694672622513,24.0082939018521,4.276534630106792,11.466701463874047,8.166185871758564,10.595777234811425,4.772411280143169,2.935840018684801,6.0666216914428865,18.000727892263775,7.971989617288673,1.8365785630760336,5.3509004915373515,14.48954428794919,5.034217040834385,2.698710628637389,3.8330162964597365,12.33248917562441,3.0437435645319515,0.816984738948567,0.053670281380725715,0.4640755870118871,9,8.267930993730214,1.9825572307704546,3.143721930070626,2.427725794215098,1.1644358017277296,-0.043698274711924334,0.19609251458876886,0.22163212377653518,0.179127639739884,3.756041330547208,-3.600001344276734,-5.457360005037202,6.735012236140726,1.535066851449315,1.0065141810104503,-3.6657970540806417,2.306942934161677,9.35725490389785,1.617585431221812,-0.22295348496418432,2.5626729226287672,14.303858458898574,3.853829274573701,3.3267095305618715,3.1347887052508385,0.5115968399540929,0.45340881079731776,-2.0270067729266406,0.5135465272240127,-4.360053304980865,0.22337892540085047,3.0088699113383757,5.870208612075272,-0.654143023736492,-5,0.6406409071538235,0.7458854568606657
12692,2023-11-14 00:30:00+00:00,BOS,NYK,1,8,0.75,0.4,117.9389370790091,102.0771662413949,105.21974116597363,96.37001551441267,12.719195913035463,5.707150726982235,2,0,7,0,4,1,2,1,1.0,1.0,128.0,104.0,0.5,98.0,93.5,0.3333333333333333,0.3333333333333333,11,1,0,44,0,0.35,7.0120451860532285,15.861770837614188,-5,0.0,1,11.898499374063476,10.271761315627598,21.568921564596423,-3.1425749245787244,27.58149013291694,14.465358111189794,5.520592068720651,3.0962194181628737,0.7064279684703382,0.5555945302730566,1.481853800269098,8.880351366267929,44.989450369115225,31.055923360182863,48.35084991225937,27.013601846905654,9.126054823602596,3.521509445499053,19.671147772495885,12.552341335915095,7.431307498207621,6.268359066406804,12.972416371797276,23.396397036505835,4.970977636858466,2.9551510245482957,6.10216367808143,12.91001398890456,3.9068426342479743,4.756100527914075,12.942917783153314,19.305138452415083,5.89875082360175,1.9309761324275487,10.598039820103397,0.11382695307636315,6,8.055994817229951,1.7831180973522405,27.373120102219232,11.746730279349638,5.754624386320566,2.540114240087427,1.0482062287991103,0.16977046507162918,1.8708440237254613,1.4908424845242765,41.35087999483163,23.735365145921527,48.77621803456717,15.36018095066934,3.781980410760819,4.608089377220364,-0.21413048151888875,16.13789707022156,9.651615026744816,3.7746388872718564,-0.5204817855336822,21.3516804282557,4.024849873633895,2.1770816091883662,5.841611017111092,8.040347071027918,12.278227282727347,0.14808497840275792,0.3240667719675855,7.5620671990498725,6.498894512296386,3.463008558862075,0.9882572241232528,0.43396167571834454,6,6.127433461174133,1.5005313758787482,0.20837003069770788,2.7186278318401556,-0.23403231759991527,0.5561051780754469,-0.3417782603287721,0.3858240652014274,-0.38899022345636336,7.3895088817436525,3.6385703742835958,7.320558214261336,-0.42536812230780185,11.653420896236314,5.344074412841777,-1.0865799317213107,19.885278254014775,-3.585555734306464,-2.2203075285371945,2.4937201791349475,13.49289815733096,2.044716608250134,0.9461277632245713,0.7780694153599295,0.2605526609703377,4.869666917876641,-8.371384648479372,4.608015549511317,12.618851011185729,11.74307125336521,-0.6001436886946356,-1.5320324264345264,9.609782595980144,-0.3201347226419814,0,1.9285613560558188,0.2825867214734923
12698,2023-11-15 00:00:00+00:00,PHI,IND,0,5,1.0,0.6,123.6267813704823,130.954025635925,113.55923663031558,125.64488361613246,10.067544740166724,5.309142019792546,2,0,2,0,3,3,8,-1,0.5,1.0,123.5,109.0,0.3333333333333333,118.33333333333333,135.0,1.0,0.3333333333333333,11,2,0,45,0,0.4,4.758402720374178,-7.327244265442701,0,0.6666666666666667,9,15.247656666806467,9.098444852147226,-2.018102245650155,17.394789005609425,27.686730583882277,16.154448617422414,5.630277007842031,3.2675614378142495,0.8930589721231776,0.7828013406682703,1.4602673069712022,6.962899479599446,47.312836455601214,30.071349792694452,53.926302436969706,29.472852050075108,5.54064144740185,7.337947555230968,11.592370665061809,19.639106933086737,6.83741326045291,2.920182563051233,9.226377545137275,33.01528250201094,12.018388634145596,5.45987312134416,6.9814262540936705,15.110821572353876,5.4689888389980945,0.6635621532736137,4.409935798233252,8.283788193386787,3.3881327209195797,4.186674727454985,4.783862899856156,-0.21082349853068894,5,9.276908573572323,2.621586972097295,24.6044175820592,13.204701478862157,4.153199975520628,3.3468281080628275,0.7750633869162595,0.6155757606561281,1.2511195994372055,1.9105054800995394,50.90374132464229,34.42118410056774,49.69550992738067,24.20713683435999,3.7171381765784517,12.384963403157965,7.42673696194316,10.435616666826515,4.652387610518454,2.9429317957759986,4.239460142101716,18.606206587914507,7.535547715218963,1.556936802041816,3.687985320066718,13.607636139594918,5.012530415824332,2.4638523453508823,-0.3541897167062862,11.605310355907578,3.1997358737255874,1.1484425904416076,0.28528068191326605,0.45616688808826433,8,8.395101137522621,2.1557184954261723,3.0823130018230778,2.949747138560257,1.4770770323214029,-0.07926667024857803,0.11799558520691811,0.16722558001214227,0.2091477075339967,5.052393999499906,-3.5909048690410756,-4.349834307873291,4.230792509589037,5.265715215715119,1.823503270823398,-5.047015847926997,4.165633703118649,9.203490266260221,2.185025649934456,-0.02274923272476581,4.986917403035559,14.409075914096434,4.482840918926633,3.9029363193023436,3.2934409340269526,1.5031854327589578,0.4564584231737623,-1.8002901920772687,4.764125514939538,-3.3215221625207914,0.1883968471939923,3.0382321370133774,4.498582217942889,-0.6669903866189533,-3,0.8818074360497015,0.4658684766711225
12704,2023-11-15 03:00:00+00:00,GSW,MIN,0,10,0.5,0.7777777777777778,113.63906158583441,115.88296945116346,116.79152939061316,105.30933568809196,-3.1524678047787518,10.573633763071498,2,0,2,0,2,3,-3,6,0.5,0.0,110.0,117.0,0.5,110.0,111.0,-1.0,1.0,11,2,0,45,0,-0.2777777777777778,-13.72610156785025,-2.2439078653290494,0,-2.0,-9,11.143887593009556,5.71169228199427,8.329725897742449,-0.9085599394497024,23.424312818591982,12.038534437388716,4.547528898097683,2.739109911277451,0.7106539959675329,0.26456517802119917,1.550503570488828,-1.1389991346505781,42.507340606217355,26.045908919050785,52.52708149567391,32.29018008763336,4.742480858040398,4.121897134816501,-1.5900087332071673,16.041651667755673,4.160657557229282,1.5825927398338273,-3.194621439925082,10.666813875946788,3.950177986960963,1.4368623735157635,-8.019638936712175,5.909175909882856,2.6550010631086653,6.805364136781854,0.6387524884617429,10.198389757047895,5.721832564012313,5.679858518643915,-2.943186606833795,0.1386482085624836,5,6.486815792936319,1.17518656273305,27.51634739646002,13.626253004685834,5.676602218609087,2.9110756449272723,0.8702530982042251,0.6907291718862817,1.7823631303193468,6.645811150270462,50.73702165253318,29.38495319213716,48.74275745822915,29.141173477376253,6.0891572411821935,5.7628286419080785,14.620723145426357,12.097023228731217,12.66936897499863,1.3271909644096478,7.860064496091514,19.938481064828164,9.495095231477805,2.2479374153808664,7.371179837099362,10.212053082595867,3.3983227656428148,5.326292695482343,6.049671205236423,11.106840676255192,2.438906360038141,1.3499663653990746,5.899511915169716,0.08529235715540817,6,8.36909275988004,2.2307829750213406,-4.092034577868038,-1.5877185672971184,-1.129073320511404,-0.17196573364982148,-0.15959910223669227,-0.4261639938650825,-0.23185955983051887,-7.78481028492104,-8.229681046315825,-3.339044273086376,3.7843240374447618,3.149006610257107,-1.3466763831417952,-1.6409315070915778,-16.210731878633524,3.9446284390244557,-8.508711417769348,0.2554017754241795,-11.054685936016597,-9.271667188881375,-5.544917244516842,-0.8110750418651029,-15.390818773811537,-4.3028771727130115,-0.7433217025341494,1.479071441299511,-5.41091871677468,-0.9084509192072971,3.2829262039741725,4.32989215324484,-8.842698522003511,0.05335585140707544,-1,-1.8822769669437207,-1.0555964122882906
