game_id,date,home_team,visitor_team,home_win,home_games_in_window,home_win_rate,home_avg_points,home_avg_points_allowed,home_net_rating,home_streak,home_momentum,home_rest_days,home_back_to_back,home_home_win_rate,home_home_avg_score,home_away_win_rate,home_away_avg_score,home_h2h_win_rate,visitor_games_in_window,visitor_win_rate,visitor_avg_points,visitor_avg_points_allowed,visitor_net_rating,visitor_streak,visitor_momentum,visitor_rest_days,visitor_back_to_back,visitor_home_win_rate,visitor_home_avg_score,visitor_away_win_rate,visitor_away_avg_score,visitor_h2h_win_rate,win_rate_diff,net_rating_diff,rest_advantage,momentum_diff,streak_diff,month,day_of_week,is_weekend,visitor_player_avg_points,visitor_player_top5_points,visitor_player_depth,visitor_player_consistency,home_player_avg_points,home_player_top5_points,home_player_depth,home_player_consistency
11069,2022-10-21 23:30:00+00:00,ATL,ORL,1,5,0.4,108.2,108.2,0.0,-2,-0.3333333333333333,6,0,0.8,116.26666666666667,0.4,103.06666666666666,0.75,5,0.8,108.8,106.0,2.799999999999997,-1,0.3333333333333333,2,0,0.5333333333333333,105.26666666666667,0.3333333333333333,100.73333333333333,0.25,-0.4,-2.799999999999997,4,-0.6666666666666666,-1,10,4,0,8.0,13.023333333333335,5.0,0.48610699427589676,8.73076923076923,14.166666666666668,5.0,0.2841401575048931
11070,2022-10-21 23:30:00+00:00,BKN,TOR,1,5,0.6,101.8,106.0,-4.200000000000003,2,0.3333333333333333,6,0,0.5333333333333333,110.93333333333334,0.6,114.28571428571429,0.5,5,0.6,114.8,113.2,1.5999999999999943,1,-0.3333333333333333,7,0,0.6666666666666666,107.4,0.6666666666666666,104.13333333333334,0.5,0.0,-5.799999999999997,-1,0.6666666666666666,1,10,4,0,8.11111111111111,12.916666666666666,7.0,0.43157091865582553,8.36111111111111,12.066666666666666,6.0,0.3195958308849116
11072,2022-10-21 23:30:00+00:00,NYK,DET,1,5,0.6,106.0,98.6,7.400000000000006,1,0.3333333333333333,7,0,0.6,106.06666666666666,0.6,109.6,1.0,5,0.2,104.0,114.8,-10.799999999999997,1,-0.3333333333333333,2,0,0.3333333333333333,103.13333333333334,0.4,109.4,0.0,0.39999999999999997,18.200000000000003,5,0.6666666666666666,0,10,4,0,7.863095238095238,12.68,7.0,0.4300414165741031,8.125000000000002,14.65,6.0,0.25383521086572547
11077,2022-10-22 22:00:00+00:00,PHI,SAS,0,5,0.8,113.8,107.4,6.3999999999999915,-1,0.3333333333333333,3,0,0.6666666666666666,102.26666666666667,0.5333333333333333,106.6,1.0,5,0.2,104.2,112.8,-8.599999999999994,-2,-0.3333333333333333,2,0,0.26666666666666666,103.66666666666667,0.4666666666666667,115.86666666666666,0.0,0.6000000000000001,14.999999999999986,1,0.6666666666666666,1,10,5,1,7.352941176470587,13.813333333333333,5.0,0.25801630724893765,7.671568627450982,13.559999999999999,5.0,0.2709136888962761
11078,2022-10-22 23:00:00+00:00,IND,DET,1,5,0.4,113.2,112.8,0.4000000000000057,-2,-0.3333333333333333,3,0,0.3333333333333333,111.2,0.26666666666666666,112.86666666666666,0.4,5,0.2,104.0,114.8,-10.799999999999997,1,-0.3333333333333333,3,0,0.3333333333333333,103.13333333333334,0.4,109.4,0.6,0.2,11.200000000000003,0,0.0,-3,10,5,1,7.863095238095238,12.68,7.0,0.4300414165741031,8.072916666666668,13.88,6.0,0.3789503590509522
11080,2022-10-23 00:00:00+00:00,MIA,TOR,1,5,0.8,113.2,103.4,9.799999999999997,-1,0.3333333333333333,3,0,0.5333333333333333,102.26666666666667,0.4666666666666667,95.86666666666666,0.4,5,0.6,113.6,117.8,-4.200000000000003,2,0.3333333333333333,3,0,0.6666666666666666,106.93333333333334,0.6666666666666666,104.13333333333334,0.6,0.20000000000000007,14.0,0,0.0,-3,10,6,1,8.305555555555554,14.11,7.0,0.3888279621889318,9.709375,14.033333333333335,9.0,0.4486205558351971
11081,2022-10-23 00:00:00+00:00,CHI,CLE,0,5,0.8,122.8,110.4,12.399999999999991,4,1.0,3,0,0.4,110.4,0.6,102.73333333333333,0.75,5,0.2,105.4,109.4,-4.0,-2,-0.3333333333333333,3,0,0.4666666666666667,106.13333333333334,0.2,105.93333333333334,0.25,0.6000000000000001,16.39999999999999,0,1.3333333333333333,6,10,6,1,8.024444444444445,13.2,8.0,0.36243399600048176,9.953846153846152,13.983333333333334,9.0,0.41471436860928323
11083,2022-10-23 00:30:00+00:00,DAL,MEM,1,5,0.4,101.4,101.8,-0.3999999999999915,-1,-0.3333333333333333,2,0,0.5333333333333333,105.84615384615384,0.26666666666666666,101.85714285714286,0.75,5,0.6,112.6,108.0,4.599999999999994,2,0.3333333333333333,3,0,0.5333333333333333,110.53846153846153,0.4666666666666667,103.13333333333334,0.25,-0.19999999999999996,-4.999999999999986,-1,-0.6666666666666666,-3,10,6,1,9.50138888888889,14.89,5.0,0.28535888538432874,8.122222222222222,13.1,4.0,0.22472594793827283
11084,2022-10-23 01:00:00+00:00,DEN,OKC,1,5,0.6,113.4,117.2,-3.799999999999997,-1,0.3333333333333333,3,0,0.3333333333333333,114.07142857142857,0.4666666666666667,103.71428571428571,0.4,5,0.8,123.2,104.2,19.0,-1,0.3333333333333333,3,0,0.5333333333333333,110.13333333333334,0.4,99.66666666666667,0.6,-0.20000000000000007,-22.799999999999997,0,0.0,0,10,6,1,9.685204081632653,13.402380952380952,10.0,0.6182562776567188,8.11875,10.386666666666667,6.0,0.5443135450092731
11086,2022-10-23 19:30:00+00:00,LAL,POR,0,5,0.2,105.8,119.6,-13.799999999999997,-4,-1.0,2,0,0.2,104.2,0.5333333333333333,108.33333333333333,0.5,5,0.4,109.2,113.6,-4.3999999999999915,1,-0.3333333333333333,3,0,0.4,104.2,0.26666666666666666,97.4,0.5,-0.2,-9.400000000000006,-1,-0.6666666666666667,-5,10,6,1,8.137254901960786,12.209999999999997,7.0,0.4561261648236611,8.75079365079365,14.279999999999998,5.0,0.3355918046692229
11087,2022-10-23 21:00:00+00:00,ATL,CHA,0,5,0.6,113.6,110.8,2.799999999999997,1,-0.3333333333333333,3,0,0.8,115.4,0.4,103.06666666666666,0.6,5,0.2,106.0,110.2,-4.200000000000003,1,-0.3333333333333333,3,0,0.4666666666666667,107.86666666666666,0.5333333333333333,111.93333333333334,0.4,0.39999999999999997,7.0,0,0.0,0,10,6,1,8.45111111111111,14.413333333333332,6.0,0.40589805128847944,8.958333333333334,15.84,6.0,0.28955613972612615
11089,2022-10-23 23:00:00+00:00,NOP,UTA,0,5,0.8,114.2,107.4,6.799999999999997,2,0.3333333333333333,3,0,0.6,111.93333333333334,0.6,109.06666666666666,0.5,5,0.4,105.6,108.6,-3.0,1,-0.3333333333333333,3,0,0.3333333333333333,91.06666666666666,0.26666666666666666,101.92857142857143,0.5,0.4,9.799999999999997,0,0.6666666666666666,1,10,6,1,8.631944444444445,12.716666666666667,7.0,0.4454863506654022,8.910714285714286,10.91,7.0,0.5452747761247874
11090,2022-10-24 00:00:00+00:00,OKC,MIN,0,5,0.8,123.2,104.2,19.0,-1,0.3333333333333333,4,0,0.5333333333333333,110.13333333333334,0.4,99.66666666666667,0.0,5,0.8,113.6,109.8,3.799999999999997,1,0.3333333333333333,4,0,0.5333333333333333,108.93333333333334,0.4666666666666667,110.14285714285714,1.0,0.0,15.200000000000003,0,0.0,-2,10,0,0,8.707843137254903,13.726666666666668,9.0,0.43543066756017135,9.685204081632653,13.402380952380952,10.0,0.6182562776567188
11093,2022-10-24 23:00:00+00:00,PHI,IND,1,5,0.4,104.4,104.2,0.20000000000000284,-3,-1.0,2,0,0.5333333333333333,98.4,0.5333333333333333,106.6,0.6666666666666666,5,0.2,115.6,120.8,-5.200000000000003,-3,-1.0,3,0,0.26666666666666666,111.6,0.26666666666666666,112.86666666666666,0.3333333333333333,0.2,5.400000000000006,-1,0.0,0,10,0,0,8.408333333333333,14.126666666666669,8.0,0.35699896066522674,7.624509803921569,14.779999999999998,4.0,0.16588412660950413
11094,2022-10-24 23:30:00+00:00,MIA,TOR,0,5,0.6,112.2,109.6,2.6000000000000085,-2,-0.3333333333333333,3,0,0.4666666666666667,102.13333333333334,0.4666666666666667,95.86666666666666,0.4,5,0.4,109.6,115.8,-6.200000000000003,-1,0.3333333333333333,3,0,0.6666666666666666,106.93333333333334,0.6,103.33333333333333,0.6,0.19999999999999996,8.800000000000011,0,-0.6666666666666666,-1,10,0,0,8.428888888888888,15.126666666666665,7.0,0.32240663589799956,9.692708333333332,14.569999999999999,10.0,0.44180407200364835
11095,2022-10-24 23:30:00+00:00,NYK,ORL,1,5,0.6,115.6,106.6,9.0,1,0.3333333333333333,3,0,0.6,106.2,0.6,109.86666666666666,0.6,5,0.4,110.0,112.0,-2.0,-3,-1.0,2,0,0.4666666666666667,105.4,0.3333333333333333,99.86666666666666,0.4,0.19999999999999996,11.0,1,1.3333333333333333,4,10,0,0,8.153492063492063,14.21547619047619,5.0,0.42091082562311777,7.828888888888888,13.026666666666667,6.0,0.24866219791309896
11099,2022-10-25 00:00:00+00:00,MIN,SAS,0,5,0.6,116.0,116.4,-0.4000000000000057,-1,-0.3333333333333333,3,0,0.4666666666666667,108.13333333333334,0.4666666666666667,110.14285714285714,1.0,5,0.6,115.2,118.0,-2.799999999999997,2,0.3333333333333333,2,0,0.26666666666666666,103.66666666666667,0.5333333333333333,113.53333333333333,0.0,0.0,2.3999999999999915,1,-0.6666666666666666,-3,10,1,0,7.738375350140056,14.568571428571428,7.0,0.24819220174176282,8.767927170868347,14.761904761904763,9.0,0.38338317836254054
11098,2022-10-25 00:00:00+00:00,MEM,BKN,1,5,0.6,116.6,113.0,3.5999999999999943,3,1.0,3,0,0.5333333333333333,110.53846153846153,0.4666666666666667,104.8,1.0,5,0.6,103.2,108.6,-5.3999999999999915,1,0.3333333333333333,3,0,0.4666666666666667,109.26666666666667,0.6,114.28571428571429,0.0,0.0,8.999999999999986,0,0.6666666666666667,2,10,1,0,8.644871794871793,13.52,5.0,0.28107538200333226,9.91527777777778,15.77,6.0,0.2479646121288117
11096,2022-10-25 00:00:00+00:00,CHI,BOS,1,5,0.8,117.8,105.0,12.799999999999997,-1,0.3333333333333333,3,0,0.4,110.4,0.6,102.86666666666666,0.3333333333333333,5,0.8,121.8,116.2,5.599999999999994,3,1.0,2,0,0.5333333333333333,108.6,0.6,107.21428571428571,0.6666666666666666,0.0,7.200000000000003,1,-0.6666666666666667,-4,10,1,0,11.491666666666665,16.176666666666666,9.0,0.35380764338962223,9.846153846153847,14.486666666666668,9.0,0.3705186359982735
11097,2022-10-25 00:00:00+00:00,HOU,UTA,1,5,0.4,115.4,115.6,-0.19999999999998863,-2,-0.3333333333333333,3,0,0.26666666666666666,112.2,0.26666666666666666,104.53333333333333,0.25,5,0.6,115.6,111.0,4.599999999999994,2,0.3333333333333333,3,0,0.3333333333333333,91.06666666666666,0.3333333333333333,104.07142857142857,0.75,-0.19999999999999996,-4.799999999999983,0,-0.6666666666666666,-4,10,1,0,9.15,12.639999999999997,8.0,0.44029303390644636,9.89027777777778,16.48,6.0,0.2381038001213377
11100,2022-10-25 02:00:00+00:00,POR,DEN,1,5,0.6,111.6,112.2,-0.6000000000000085,2,0.3333333333333333,3,0,0.4,104.6,0.26666666666666666,97.4,0.25,5,0.8,119.4,118.0,1.4000000000000057,2,0.3333333333333333,2,0,0.4,114.57142857142857,0.4666666666666667,104.78571428571429,0.75,-0.20000000000000007,-2.000000000000014,1,0.0,0,10,1,0,8.814285714285713,12.587619047619047,10.0,0.5604243920617693,8.367507002801121,14.206666666666667,6.0,0.40221355260229785
11102,2022-10-25 23:30:00+00:00,NOP,DAL,1,5,0.6,119.6,114.6,5.0,-1,0.3333333333333333,2,0,0.6,112.33333333333333,0.6,109.53333333333333,0.25,5,0.6,112.0,102.0,10.0,1,0.3333333333333333,2,0,0.5333333333333333,106.53846153846153,0.26666666666666666,101.85714285714286,0.75,0.0,-5.0,0,0.0,-2,10,1,0,8.406666666666666,15.120000000000001,4.0,0.1924263300087058,9.527455357142857,14.669047619047621,8.0,0.4485388457863998
11103,2022-10-26 00:00:00+00:00,OKC,LAC,1,5,0.6,120.4,109.0,11.400000000000006,-2,-0.3333333333333333,2,0,0.5333333333333333,110.13333333333334,0.4,101.8,0.3333333333333333,5,0.6,109.6,109.6,0.0,2,0.3333333333333333,2,0,0.4666666666666667,106.06666666666666,0.5333333333333333,107.73333333333333,0.6666666666666666,0.0,11.400000000000006,0,-0.6666666666666666,-4,10,2,0,8.493333333333334,11.870000000000001,8.0,0.5513937316257504,9.229166666666668,13.326666666666668,8.0,0.5895625963438746
11104,2022-10-26 02:00:00+00:00,PHX,GSW,1,5,0.4,109.2,109.0,0.20000000000000284,-1,-0.3333333333333333,4,0,0.5333333333333333,107.06666666666666,0.4666666666666667,103.8,0.5,5,0.6,123.8,115.8,8.0,1,0.3333333333333333,2,0,0.4,103.64285714285714,0.4,98.41666666666667,0.5,-0.19999999999999996,-7.799999999999997,2,-0.6666666666666666,-2,10,2,0,11.558333333333332,18.1,5.0,0.30607756428296873,9.301190476190476,14.440000000000001,7.0,0.3081532510857734
11105,2022-10-26 23:00:00+00:00,CLE,ORL,1,5,0.6,112.6,104.8,7.799999999999997,2,0.3333333333333333,3,0,0.5333333333333333,106.33333333333333,0.26666666666666666,106.53333333333333,0.5,5,0.4,110.0,112.0,-2.0,-3,-1.0,4,0,0.4666666666666667,105.4,0.3333333333333333,99.86666666666666,0.5,0.19999999999999996,9.799999999999997,-1,1.3333333333333333,5,10,2,0,8.153492063492063,14.21547619047619,5.0,0.42091082562311777,8.669467787114845,14.4,9.0,0.3488372717009217
11106,2022-10-26 23:00:00+00:00,DET,ATL,0,5,0.2,108.8,120.8,-12.0,-2,-0.3333333333333333,4,0,0.3333333333333333,103.13333333333334,0.3333333333333333,108.13333333333334,0.6666666666666666,5,0.4,108.8,111.2,-2.4000000000000057,-1,0.3333333333333333,3,0,0.7333333333333333,113.66666666666667,0.4,103.06666666666666,0.3333333333333333,-0.2,-9.599999999999994,1,-0.6666666666666666,-1,10,2,0,8.398412698412699,15.657142857142858,5.0,0.224262695795301,7.542997198879552,13.961904761904762,6.0,0.35014989486825043
11107,2022-10-26 23:30:00+00:00,NYK,CHA,1,5,0.6,115.6,106.6,9.0,1,0.3333333333333333,5,0,0.6,106.2,0.6,109.86666666666666,0.25,5,0.4,113.6,110.0,3.5999999999999943,1,0.3333333333333333,3,0,0.4666666666666667,107.26666666666667,0.5333333333333333,112.4,0.75,0.19999999999999996,5.400000000000006,2,0.0,0,10,2,0,9.004126984126986,15.293333333333333,7.0,0.39890253910415185,7.828888888888888,13.026666666666667,6.0,0.24866219791309896
11108,2022-10-26 23:30:00+00:00,TOR,PHI,1,5,0.4,111.4,115.0,-3.5999999999999943,-2,-0.3333333333333333,3,0,0.6666666666666666,106.93333333333334,0.5333333333333333,102.13333333333334,0.6,5,0.4,105.8,106.0,-0.20000000000000284,1,-0.3333333333333333,2,0,0.5333333333333333,97.66666666666667,0.5333333333333333,106.6,0.4,0.0,-3.3999999999999915,1,0.0,-3,10,2,0,7.558053221288515,15.096428571428572,4.0,0.13085851109121882,8.456507936507938,15.185714285714287,6.0,0.31147750602627733
11109,2022-10-26 23:30:00+00:00,MIL,BKN,1,5,0.4,105.0,109.0,-4.0,2,0.3333333333333333,3,0,0.5333333333333333,105.2,0.5333333333333333,105.73333333333333,0.6,5,0.6,103.2,108.6,-5.3999999999999915,1,0.3333333333333333,5,0,0.4666666666666667,109.26666666666667,0.6,114.28571428571429,0.4,-0.19999999999999996,1.3999999999999915,-2,0.0,1,10,2,0,8.644871794871793,13.52,5.0,0.28107538200333226,8.714444444444444,13.776666666666666,6.0,0.30702211302459914
11110,2022-10-27 00:00:00+00:00,CHI,IND,1,5,0.6,110.8,108.0,2.799999999999997,-2,-0.3333333333333333,4,0,0.4,109.46666666666667,0.6,102.86666666666666,0.75,5,0.2,117.0,121.6,-4.599999999999994,-1,-0.3333333333333333,2,0,0.3333333333333333,111.6,0.2,111.8,0.25,0.39999999999999997,7.3999999999999915,2,0.0,-1,10,3,0,8.418154761904763,14.758333333333335,7.0,0.3248265956697919,8.440793650793651,14.345238095238093,8.0,0.2725565114037498
11111,2022-10-27 00:00:00+00:00,MIN,SAS,1,5,0.6,115.4,114.2,1.2000000000000028,1,0.3333333333333333,3,0,0.4666666666666667,108.13333333333334,0.5333333333333333,110.71428571428571,1.0,5,0.6,115.2,118.0,-2.799999999999997,2,0.3333333333333333,4,0,0.26666666666666666,103.66666666666667,0.5333333333333333,113.53333333333333,0.0,0.0,4.0,-1,0.0,-1,10,3,0,7.738375350140056,14.568571428571428,7.0,0.24819220174176282,8.516036414565827,14.782857142857143,9.0,0.356351264153859
11112,2022-10-27 01:00:00+00:00,UTA,HOU,1,5,0.6,117.2,115.6,1.6000000000000085,-1,0.3333333333333333,2,0,0.3333333333333333,91.06666666666666,0.3333333333333333,105.21428571428571,0.6,5,0.4,114.0,118.6,-4.599999999999994,1,-0.3333333333333333,2,0,0.3333333333333333,113.13333333333334,0.26666666666666666,104.13333333333334,0.4,0.19999999999999996,6.200000000000003,0,0.6666666666666666,-2,10,3,0,9.127936507936509,16.8,7.0,0.20753313879277335,9.073626373626373,13.409523809523808,7.0,0.4332975572736829
11114,2022-10-27 02:00:00+00:00,POR,MIA,0,5,0.6,105.2,116.0,-10.799999999999997,3,1.0,3,0,0.4,104.6,0.3333333333333333,96.26666666666667,0.0,5,0.4,106.8,107.4,-0.6000000000000085,-1,-0.3333333333333333,2,0,0.4,99.66666666666667,0.4666666666666667,95.86666666666666,1.0,0.19999999999999996,-10.199999999999989,1,1.3333333333333333,4,10,3,0,9.619940476190477,15.572619047619048,9.0,0.44544227720581553,8.473949579831933,14.671428571428569,6.0,0.35499337450054813
11113,2022-10-27 02:15:00+00:00,DEN,LAL,1,5,0.6,116.2,122.0,-5.799999999999997,-1,0.3333333333333333,2,0,0.4,114.57142857142857,0.4,103.71428571428571,0.6666666666666666,5,0.0,101.8,116.6,-14.799999999999997,-5,-1.0,3,0,0.13333333333333333,102.86666666666666,0.5333333333333333,108.33333333333333,0.3333333333333333,0.6,9.0,-1,1.3333333333333333,4,10,3,0,8.811825396825395,14.73333333333333,5.0,0.31560164115212985,8.57686011904762,12.619047619047619,9.0,0.5294806240164729
11115,2022-10-27 23:30:00+00:00,BKN,DAL,0,5,0.6,112.0,113.6,-1.5999999999999943,-1,-0.3333333333333333,2,0,0.4666666666666667,109.26666666666667,0.5333333333333333,113.71428571428571,0.5,5,0.6,112.0,102.0,10.0,1,0.3333333333333333,4,0,0.5333333333333333,106.53846153846153,0.26666666666666666,101.85714285714286,0.5,0.0,-11.599999999999994,-2,-0.6666666666666666,-2,10,3,0,8.406666666666666,15.120000000000001,4.0,0.1924263300087058,8.625340136054422,14.666666666666666,5.0,0.1962172388637281
11116,2022-10-28 00:00:00+00:00,OKC,LAC,1,5,0.4,112.8,112.8,0.0,-3,-1.0,4,0,0.5333333333333333,109.53333333333333,0.4,101.8,0.3333333333333333,5,0.4,108.2,112.6,-4.3999999999999915,-1,0.3333333333333333,3,0,0.4666666666666667,105.73333333333333,0.5333333333333333,107.73333333333333,0.6666666666666666,0.0,4.3999999999999915,1,-1.3333333333333333,-2,10,4,0,7.326470588235293,11.526666666666667,6.0,0.3786709062671687,9.162592592592594,12.925,8.0,0.5986781803753863
11117,2022-10-28 02:00:00+00:00,GSW,MIA,1,5,0.6,123.8,115.8,8.0,1,0.3333333333333333,4,0,0.4,103.64285714285714,0.4,98.41666666666667,0.6666666666666666,5,0.4,106.8,107.4,-0.6000000000000085,-1,-0.3333333333333333,3,0,0.4,99.66666666666667,0.4666666666666667,95.86666666666666,0.3333333333333333,0.19999999999999996,8.600000000000009,1,0.6666666666666666,2,10,4,0,9.619940476190477,15.572619047619048,9.0,0.44544227720581553,11.558333333333332,18.1,5.0,0.30607756428296873
11118,2022-10-28 02:00:00+00:00,SAC,MEM,0,5,0.4,116.0,109.2,6.799999999999997,-3,-1.0,4,0,0.4,106.8,0.6666666666666666,105.06666666666666,0.0,5,0.8,120.0,121.2,-1.2000000000000028,1,0.3333333333333333,3,0,0.5333333333333333,110.0,0.4666666666666667,103.33333333333333,1.0,-0.4,8.0,1,-1.3333333333333333,-4,10,4,0,9.203846153846154,14.946428571428573,5.0,0.1560497539935276,8.097777777777777,14.35,5.0,0.2807068091222722
11119,2022-10-28 23:00:00+00:00,DET,ATL,0,8,0.125,105.0,118.5,-13.5,-3,-1.0,3,0,0.3333333333333333,103.13333333333334,0.26666666666666666,107.53333333333333,0.6666666666666666,5,0.4,108.8,111.2,-2.4000000000000057,-1,0.3333333333333333,5,0,0.7333333333333333,113.66666666666667,0.4,103.06666666666666,0.3333333333333333,-0.275,-11.099999999999994,-2,-1.3333333333333333,-2,10,4,0,8.398412698412699,15.657142857142858,5.0,0.224262695795301,7.461064425770308,14.107142857142856,5.0,0.3468275954187171
11120,2022-10-28 23:00:00+00:00,ORL,CHA,1,5,0.2,108.6,114.0,-5.400000000000006,-4,-1.0,3,0,0.4666666666666667,105.4,0.26666666666666666,99.8,0.25,5,0.4,113.6,110.0,3.5999999999999943,1,0.3333333333333333,5,0,0.4666666666666667,107.26666666666667,0.5333333333333333,112.4,0.75,-0.2,-9.0,-2,-1.3333333333333333,-5,10,4,0,9.004126984126986,15.293333333333333,7.0,0.39890253910415185,8.17994708994709,14.278571428571428,5.0,0.41496565486417025
